stem,image_exists,mask_exists,img_h,img_w,pixels,aspect_ratio,mask_h,mask_w,mask_coverage,mask_pixels,mask_size_class,same_size,touch_top,touch_bottom,touch_left,touch_right,touches_any_border,n_borders_touched
ISIC_0013982,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0776562893048801,948356,normal,True,False,False,False,False,False,0
ISIC_0013983,True,True,2000,3008,6016000,1.504,2000,3008,0.055094913563829784,331451,normal,True,False,False,False,False,False,0
ISIC_0013984,True,True,2000,3008,6016000,1.504,2000,3008,0.15071259973404255,906687,normal,True,False,False,False,False,False,0
ISIC_0013986,True,True,2000,3008,6016000,1.504,2000,3008,0.14539827127659574,874716,normal,True,False,False,False,False,False,0
ISIC_0013987,True,True,2000,3008,6016000,1.504,2000,3008,0.11322839095744681,681182,normal,True,False,False,False,False,False,0
ISIC_0013988,True,True,2000,3008,6016000,1.504,2000,3008,0.3672641289893617,2209461,normal,True,False,False,False,False,False,0
ISIC_0013995,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.043780723314606744,534660,small,True,False,False,False,False,False,0
ISIC_0013996,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.09390394411370116,1146776,normal,True,False,False,False,False,False,0
ISIC_0013997,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.048297754774232766,589823,small,True,False,False,False,False,False,0
ISIC_0013998,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.044603177930571856,544704,small,True,False,False,False,False,False,0
ISIC_0014001,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.11796287064501929,1440589,normal,True,False,False,False,False,False,0
ISIC_0014013,True,True,2000,3008,6016000,1.504,2000,3008,0.16773603723404254,1009100,normal,True,False,False,False,False,False,0
ISIC_0014026,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0390807603922103,477263,small,True,False,False,False,False,False,0
ISIC_0014027,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.13221539336323998,1614644,normal,True,False,False,False,False,False,0
ISIC_0014028,True,True,2000,3008,6016000,1.504,2000,3008,0.02474750664893617,148881,small,True,False,False,False,False,False,0
ISIC_0014029,True,True,2000,3008,6016000,1.504,2000,3008,0.04039311835106383,243005,small,True,False,False,False,False,False,0
ISIC_0014032,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.03077768635753815,375864,small,True,False,False,False,False,False,0
ISIC_0014037,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.30386832079070936,3710908,normal,True,False,False,False,False,False,0
ISIC_0014044,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.16531689887116385,2018887,normal,True,False,False,False,False,False,0
ISIC_0014046,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.01081072538466376,132023,tiny,True,False,False,False,False,False,0
ISIC_0014049,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.033218519411370113,405672,small,True,False,False,False,False,False,0
ISIC_0014059,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.038494544482642966,470104,small,True,False,False,False,False,False,0
ISIC_0014062,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06948758882902902,848598,normal,True,False,False,False,False,False,0
ISIC_0014066,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06217720867222874,759322,normal,True,False,False,False,False,False,0
ISIC_0014069,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.046819645627201076,571772,small,True,False,False,False,False,False,0
ISIC_0014072,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.5821683257693275,7109570,normal,True,False,False,False,False,False,0
ISIC_0014073,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.22462427810036895,2743162,normal,True,False,False,False,False,False,0
ISIC_0014076,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.6399343805026833,7815022,normal,True,True,True,False,False,True,2
ISIC_0014077,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.34974030938181283,4271107,normal,True,False,False,False,False,False,0
ISIC_0014080,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.050346767304628545,614846,normal,True,False,False,False,False,False,0
ISIC_0014081,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.021564786233858796,263354,small,True,False,False,False,False,False,0
ISIC_0014089,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.01102624714384538,134655,tiny,True,False,False,False,False,False,0
ISIC_0014090,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.011354770433296997,138667,tiny,True,False,False,False,False,False,0
ISIC_0014092,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.019550493014212644,238755,tiny,True,False,False,False,False,False,0
ISIC_0014093,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.032270289179104475,394092,small,True,False,False,False,False,False,0
ISIC_0014094,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0141099606427134,172314,tiny,True,False,False,False,False,False,0
ISIC_0014099,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.14809669393551902,1808590,normal,True,False,False,False,False,False,0
ISIC_0014103,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.20561545546495053,2511022,normal,True,False,False,False,False,False,0
ISIC_0014108,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1298575918686064,1585850,normal,True,False,False,False,False,False,0
ISIC_0014110,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.15535761545153445,1897262,normal,True,False,False,False,False,False,0
ISIC_0014114,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.18840581371583096,2300854,normal,True,False,False,False,False,False,0
ISIC_0014117,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.038315379737548214,467916,small,True,False,False,False,False,False,0
ISIC_0014127,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.08935448612799765,1091217,normal,True,False,False,False,False,False,0
ISIC_0014129,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.3447871575234781,4210618,normal,True,False,False,False,False,False,0
ISIC_0014131,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.01582250702247191,193228,tiny,True,False,False,False,False,False,0
ISIC_0014132,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.2030671890721952,2479902,normal,True,False,False,False,False,False,0
ISIC_0014133,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.5096749781202834,6224265,normal,True,True,False,False,False,True,1
ISIC_0014136,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0573472939900218,700338,normal,True,False,False,False,False,False,0
ISIC_0014139,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06614282541820392,807751,normal,True,False,False,False,False,False,0
ISIC_0014144,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.027605045567457655,337119,small,True,False,False,False,False,False,0
ISIC_0014149,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.04115180003249203,502555,small,True,False,False,False,False,False,0
ISIC_0014150,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.07884550758322154,962879,normal,True,False,False,False,False,False,0
ISIC_0014151,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.34576879690382356,4222606,normal,True,False,False,False,False,False,0
ISIC_0014156,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06253430988491532,763683,normal,True,False,False,False,False,False,0
ISIC_0014157,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.09646105410447761,1178004,normal,True,False,False,False,False,False,0
ISIC_0014158,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.02120146174849069,258917,small,True,False,False,False,False,False,0
ISIC_0014160,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0588373583714154,718535,normal,True,False,False,False,False,False,0
ISIC_0014162,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.025166423413130974,307338,small,True,False,False,False,False,False,0
ISIC_0014163,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.341826026119403,4174456,normal,True,False,False,False,False,False,0
ISIC_0014164,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.07497479574563978,915609,normal,True,False,False,False,False,False,0
ISIC_0014166,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.08866124630534127,1082751,normal,True,False,False,False,False,False,0
ISIC_0014169,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.10276301843136844,1254965,normal,True,False,False,False,False,False,0
ISIC_0014171,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.2217203025427637,2707698,normal,True,False,False,False,False,False,0
ISIC_0014173,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.3573823244644055,4364433,normal,True,False,False,False,False,False,0
ISIC_0014174,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.016018130686105986,195617,tiny,True,False,False,False,False,False,0
ISIC_0014178,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.04707610996981385,574904,small,True,False,False,False,False,False,0
ISIC_0014181,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.45988126323264295,5616173,normal,True,False,False,False,False,False,0
ISIC_0014183,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.13870225439690592,1693863,normal,True,False,False,False,False,False,0
ISIC_0014185,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.07359584953567835,898769,normal,True,False,False,False,False,False,0
ISIC_0014186,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1354853137315529,1654577,normal,True,False,False,False,False,False,0
ISIC_0014187,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.008161822121834647,99674,very_tiny,True,False,False,False,False,False,0
ISIC_0014189,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.5284538672071525,6453597,normal,True,False,False,False,False,False,0
ISIC_0014190,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.044802895852549054,547143,small,True,False,False,False,False,False,0
ISIC_0014195,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.018217238727360387,222473,tiny,True,False,False,False,False,False,0
ISIC_0014197,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.14387461284693107,1757029,normal,True,False,False,False,False,False,0
ISIC_0014211,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.11013374795614624,1344978,normal,True,False,False,False,False,False,0
ISIC_0014217,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.35505989736185645,4336071,normal,True,False,False,False,False,False,0
ISIC_0014219,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.18494436394222707,2258582,normal,True,False,False,False,False,False,0
ISIC_0014221,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.2778524206565487,3393196,normal,True,False,False,False,False,False,0
ISIC_0014222,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.29626773960254904,3618088,normal,True,False,False,False,False,False,0
ISIC_0014225,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.023173747877536476,283003,small,True,False,False,False,False,False,0
ISIC_0014229,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.04447363559659567,543122,small,True,False,False,False,False,False,0
ISIC_0014233,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.20990779402670637,2563441,normal,True,False,False,False,False,False,0
ISIC_0014238,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.07145709086240147,872650,normal,True,False,False,False,False,False,0
ISIC_0014248,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.006475151454804628,79076,very_tiny,True,False,False,False,False,False,0
ISIC_0014249,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1767302171987674,2158269,normal,True,False,False,False,False,False,0
ISIC_0014253,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.01752408078987087,214008,tiny,True,False,False,False,False,False,0
ISIC_0014255,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.28750586297794734,3511086,normal,True,False,False,False,False,False,0
ISIC_0014263,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.027688404667323495,338137,small,True,False,False,False,False,False,0
ISIC_0014270,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.09302089447425792,1135992,normal,True,False,False,False,False,False,0
ISIC_0014273,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.11464349163592151,1400052,normal,True,False,False,False,False,False,0
ISIC_0014274,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.027128801436986417,331303,small,True,False,False,False,False,False,0
ISIC_0014284,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.026223233376656045,320244,small,True,False,False,False,False,False,0
ISIC_0014286,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.009226165520711052,112672,very_tiny,True,False,False,False,False,False,0
ISIC_0014288,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1703349856668204,2080169,normal,True,False,False,False,False,False,0
ISIC_0014289,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.36434313684387054,4449440,normal,True,False,False,False,False,False,0
ISIC_0014290,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.05168288757232098,631163,normal,True,False,False,False,False,False,0
ISIC_0014291,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.09708239875062888,1185592,normal,True,False,False,False,False,False,0
ISIC_0014299,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.009319842151601542,113816,very_tiny,True,False,False,False,False,False,0
ISIC_0014302,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.04747014139275532,579716,small,True,False,False,False,False,False,0
ISIC_0014308,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.07755974669314943,947177,normal,True,False,False,False,False,False,0
ISIC_0014311,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.24140426837896192,2948083,normal,True,False,True,False,False,True,1
ISIC_0014316,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0903865667711303,1103821,normal,True,False,False,False,False,False,0
ISIC_0014317,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.04214293809219353,514659,small,True,False,False,False,False,False,0
ISIC_0014324,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.38500415649106995,4701757,normal,True,False,False,False,False,False,0
ISIC_0014325,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.2142344424733775,2616279,normal,True,False,False,False,False,False,0
ISIC_0014327,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.12434549186126949,1518535,normal,True,False,False,False,False,False,0
ISIC_0014328,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0878152087613198,1072419,normal,True,False,False,False,False,False,0
ISIC_0014331,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.3245195142178853,3963105,normal,True,False,False,False,False,False,0
ISIC_0014336,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.31481456612653025,3844586,normal,True,False,False,False,False,False,0
ISIC_0014337,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.055282723277922184,675125,normal,True,False,False,False,False,False,0
ISIC_0014346,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.011047537287229582,134915,tiny,True,False,False,False,False,False,0
ISIC_0014347,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.14979769450674996,1829363,normal,True,False,False,False,False,False,0
ISIC_0014349,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.12398265868690257,1514104,normal,True,False,False,False,False,False,0
ISIC_0014353,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.014475577912753647,176779,tiny,True,False,False,False,False,False,0
ISIC_0014357,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1281370207424954,1564838,normal,True,False,False,False,False,False,0
ISIC_0014360,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.04312957246771759,526708,small,True,False,False,False,False,False,0
ISIC_0014361,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.053318625665562634,651139,normal,True,False,False,False,False,False,0
ISIC_0014365,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.5960794692268993,7279456,normal,True,False,True,False,False,True,1
ISIC_0014366,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.11840971800058696,1446046,normal,True,False,False,False,False,False,0
ISIC_0014372,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.2974753820434345,3632836,normal,True,False,False,False,False,False,0
ISIC_0014382,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.22325597696209962,2726452,normal,True,False,False,False,False,False,0
ISIC_0014385,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.4401439082676505,5375136,normal,True,False,False,False,False,False,0
ISIC_0014386,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.2805296561871122,3425891,normal,True,False,False,False,False,False,0
ISIC_0014392,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.24978537897765388,3050435,normal,True,False,False,False,False,False,0
ISIC_0014393,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06461886057772934,789140,normal,True,False,False,False,False,False,0
ISIC_0014394,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.036465430047794734,445324,small,True,False,False,False,False,False,0
ISIC_0014395,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.15430760195685897,1884439,normal,True,False,False,False,False,False,0
ISIC_0014397,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.18258295950025155,2229744,normal,True,False,False,False,False,False,0
ISIC_0014410,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06473554694050813,790565,normal,True,False,False,False,False,False,0
ISIC_0014419,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.298426068830706,3644446,normal,True,False,False,False,False,False,0
ISIC_0014422,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.4014878043507882,4903059,normal,True,False,False,False,False,False,0
ISIC_0014423,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1034495436703421,1263349,normal,True,False,False,False,False,False,0
ISIC_0014428,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.043060133846218346,525860,small,True,False,False,False,False,False,0
ISIC_0014430,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.09803382250440215,1197211,normal,True,False,False,False,False,False,0
ISIC_0014431,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.01472156095400805,179783,tiny,True,False,False,False,False,False,0
ISIC_0014433,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.044900748626949524,548338,small,True,False,False,False,False,False,0
ISIC_0014434,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06963735679922019,850427,normal,True,False,False,False,False,False,0
ISIC_0014438,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.09787562036202414,1195279,normal,True,False,False,False,False,False,0
ISIC_0014440,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.006784677385544189,82856,very_tiny,True,False,False,False,False,False,0
ISIC_0014441,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.05187376189627704,633494,normal,True,False,False,False,False,False,0
ISIC_0014453,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.029379087707529766,358784,small,True,False,False,False,False,False,0
ISIC_0014454,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.43297723657869364,5287615,normal,True,False,False,False,False,False,0
ISIC_0014457,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.48372802529662084,5907395,normal,True,False,False,False,False,False,0
ISIC_0014458,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.02687913356322321,328254,small,True,False,False,False,False,False,0
ISIC_0014469,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.04747030516308905,579718,small,True,False,False,False,False,False,0
ISIC_0014470,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.05716526326408687,698115,normal,True,False,False,False,False,False,0
ISIC_0014473,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1240373579783666,1514772,normal,True,False,False,False,False,False,0
ISIC_0014475,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.05450514173339762,665629,normal,True,False,False,False,False,False,0
ISIC_0014476,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.03811689009307396,465492,small,True,False,False,False,False,False,0
ISIC_0014478,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.03363613376236794,410772,small,True,False,False,False,False,False,0
ISIC_0014480,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.10298189748239141,1257638,normal,True,False,False,False,False,False,0
ISIC_0014486,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0498768283320057,609107,small,True,False,False,False,False,False,0
ISIC_0014489,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.5678676545729918,6934927,normal,True,False,False,False,False,False,0
ISIC_0014490,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.025963084201534464,317067,small,True,False,False,False,False,False,0
ISIC_0014498,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.044704060456146236,545936,small,True,False,False,False,False,False,0
ISIC_0014500,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.27644489652335236,3376007,normal,True,False,False,False,False,False,0
ISIC_0014501,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1244365481668204,1519647,normal,True,False,False,False,False,False,0
ISIC_0014502,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06107618071859802,745876,normal,True,False,False,False,False,False,0
ISIC_0014503,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1191851705307731,1455516,normal,True,False,False,False,False,False,0
ISIC_0014506,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.5028735961606993,6141205,normal,True,False,False,False,False,False,0
ISIC_0014507,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.06257951049702332,764235,normal,True,False,False,False,False,False,0
ISIC_0014511,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.015215901706355861,185820,tiny,True,False,False,False,False,False,0
ISIC_0014513,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.08440763942751132,1030805,normal,True,False,False,False,False,False,0
ISIC_0014518,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1417730300394097,1731364,normal,True,False,False,False,False,False,0
ISIC_0014522,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.02659302679020627,324760,small,True,False,False,False,False,False,0
ISIC_0014525,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.03874568628940969,473171,small,True,False,False,False,False,False,0
ISIC_0014526,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.03657990551106825,446722,small,True,False,False,False,False,False,0
ISIC_0014527,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.326120123574543,3982652,normal,True,False,False,False,False,False,0
ISIC_0014529,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.0073296231710129126,89511,very_tiny,True,False,False,False,False,False,0
ISIC_0014535,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.10657313524547207,1301495,normal,True,False,False,False,False,False,0
ISIC_0014537,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.21865738787627872,2670293,normal,True,False,False,False,False,False,0
ISIC_0014541,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.24671443956481637,3012932,normal,True,False,False,False,False,False,0
ISIC_0014542,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.2773918165929482,3387571,normal,True,False,False,False,False,False,0
ISIC_0014543,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.07212379989099446,880792,normal,True,False,False,False,False,False,0
ISIC_0014545,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.05952732278739728,726961,normal,True,False,False,False,False,False,0
ISIC_0014546,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.5826833015837246,7115859,normal,True,False,False,False,False,False,0
ISIC_0014547,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.00733658341019621,89596,very_tiny,True,False,False,False,False,False,0
ISIC_0014548,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.18941766872274862,2313211,normal,True,False,False,False,False,False,0
ISIC_0014554,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.15748875880429314,1923288,normal,True,False,False,False,False,False,0
ISIC_0014558,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.17147417210820895,2094081,normal,True,False,False,False,False,False,0
ISIC_0014559,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.310553425813349,3792548,normal,True,False,False,False,False,False,0
ISIC_0014567,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.10155134042444648,509596,normal,True,False,False,False,False,False,0
ISIC_0014572,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.05462353171870217,274107,normal,True,False,False,False,False,False,0
ISIC_0014573,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.036066153963881235,180984,small,True,False,False,False,False,False,0
ISIC_0014574,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.035232972081930415,176803,small,True,False,False,False,False,False,0
ISIC_0014576,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.05861586987297215,294141,normal,True,False,False,False,False,False,0
ISIC_0014577,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.12047618705999388,604563,normal,True,False,False,False,False,False,0
ISIC_0014580,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.20206603599122538,1013990,normal,True,False,False,False,False,False,0
ISIC_0014581,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.2428644478242016,1218721,normal,True,False,False,False,False,False,0
ISIC_0014583,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.05110049357208448,256428,normal,True,False,False,False,False,False,0
ISIC_0014585,True,True,3456,5184,17915904,1.5,3456,5184,0.029851466049382717,534816,small,True,False,False,False,False,False,0
ISIC_0014586,True,True,3456,5184,17915904,1.5,3456,5184,0.22297775205761317,3994848,normal,True,False,False,False,False,False,0
ISIC_0014587,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.041055281348841954,206020,small,True,False,False,False,False,False,0
ISIC_0014596,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.018037062544638303,90512,tiny,True,False,False,False,False,False,0
ISIC_0014599,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.30394558750382616,1525233,normal,True,False,False,False,False,False,0
ISIC_0014600,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.04579351756198347,229797,small,True,False,False,False,False,False,0
ISIC_0014601,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.1451681429190899,728470,normal,True,False,False,False,False,False,0
ISIC_0014603,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.11659644105193348,585094,normal,True,False,False,False,False,False,0
ISIC_0014605,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.32800284250331596,1645955,normal,True,True,False,False,False,True,1
ISIC_0014609,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.35206169172788493,1766685,normal,True,True,False,False,False,True,1
ISIC_0014610,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.03656355218855219,183480,small,True,False,False,False,False,False,0
ISIC_0014617,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.02557196810274462,128323,small,True,False,False,False,False,False,0
ISIC_0014619,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.08097866289154168,406360,normal,True,False,False,False,False,False,0
ISIC_0014623,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.3860350267192123,1937167,normal,True,False,False,False,False,False,0
ISIC_0014624,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.09900476513876134,496817,normal,True,False,False,False,False,False,0
