stem,image_exists,mask_exists,img_h,img_w,pixels,aspect_ratio,mask_h,mask_w,mask_coverage_x,mask_pixels_x,mask_size_class,same_size,touch_top,touch_bottom,touch_left,touch_right,touches_any_border,n_borders_touched,mask_pixels_y,mask_coverage_y,equivalent_diameter_px,centroid_x,centroid_y,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height
ISIC_0014548,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1894176687227486,2313211,normal,True,False,False,False,False,False,0,2313211,0.18941766872274862,1716.1793963675157,2348.1782526539946,1833.5103023459599,1469,971,3226,2678,1758,1708
ISIC_0014554,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1574887588042931,1923288,normal,True,False,False,False,False,False,0,1923288,0.15748875880429314,1564.8662363009184,2521.2021480922253,1321.56526375665,1809,446,3316,2113,1508,1668
ISIC_0014558,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.1714741721082089,2094081,normal,True,False,False,False,False,False,0,2094081,0.17147417210820895,1632.87070494836,2109.1775370675728,1448.7206469090738,1240,557,2914,2380,1675,1824
ISIC_0014559,True,True,2848,4288,12212224,1.5056179775280898,2848,4288,0.310553425813349,3792548,normal,True,False,False,False,False,False,0,3792548,0.310553425813349,2197.458097190081,2006.122535034494,1171.7064685799626,925,88,3075,2379,2151,2292
ISIC_0014567,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.1015513404244464,509596,normal,True,False,False,False,False,False,0,509596,0.10155134042444648,805.5046735052877,1341.7317168894576,990.9290222058258,823,625,1824,1355,1002,731
ISIC_0014572,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0546235317187021,274107,normal,True,False,False,False,False,False,0,274107,0.05462353171870217,590.7654965286321,1267.9718686498338,899.1899404247247,952,605,1579,1210,628,606
ISIC_0014573,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0360661539638812,180984,small,True,False,False,False,False,False,0,180984,0.036066153963881235,480.03748370762537,1213.5147250585687,878.6438580205985,1003,551,1472,1244,470,694
ISIC_0014574,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0352329720819304,176803,small,True,False,False,False,False,False,0,176803,0.035232972081930415,474.4602946799774,1226.6596720643881,954.4515590798799,963,666,1505,1247,543,582
ISIC_0014576,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0586158698729721,294141,normal,True,False,False,False,False,False,0,294141,0.05861586987297215,611.9738171915083,1174.1825791032193,1018.3009781023387,851,681,1498,1376,648,696
ISIC_0014577,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.1204761870599938,604563,normal,True,False,False,False,False,False,0,604563,0.12047618705999388,877.3559818475761,1167.813663753819,1072.3882788063445,648,605,1680,1512,1033,908
ISIC_0014580,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.2020660359912253,1013990,normal,True,False,False,False,False,False,0,1013990,0.20206603599122538,1136.2447649894839,1079.4951153364432,1036.702836319885,663,93,1443,1830,781,1738
ISIC_0014581,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.2428644478242016,1218721,normal,True,False,False,False,False,False,0,1218721,0.2428644478242016,1245.6820506048814,1125.1449864242923,1121.8770005604235,702,297,1613,1927,912,1631
ISIC_0014583,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0511004935720844,256428,normal,True,False,False,False,False,False,0,256428,0.05110049357208448,571.3967710596099,1079.911951892929,947.3094825838052,785,645,1380,1253,596,609
ISIC_0014585,True,True,3456,5184,17915904,1.5,3456,5184,0.0298514660493827,534816,small,True,False,False,False,False,False,0,534816,0.029851466049382717,825.1962677794179,2396.5177201130855,1320.9406300484652,1985,864,2794,1781,810,918
ISIC_0014586,True,True,3456,5184,17915904,1.5,3456,5184,0.2229777520576131,3994848,normal,True,False,False,False,False,False,0,3994848,0.22297775205761317,2255.3045135427224,2788.1718097910107,1551.8293159088907,1583,427,4084,2643,2502,2217
ISIC_0014587,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0410552813488419,206020,small,True,False,False,False,False,False,0,206020,0.041055281348841954,512.1648279668746,1208.0873507426463,1089.0376031453256,927,805,1513,1377,587,573
ISIC_0014596,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0180370625446383,90512,tiny,True,False,False,False,False,False,0,90512,0.018037062544638303,339.47526813166974,1176.6446769489128,934.3973506275411,973,772,1377,1073,405,302
ISIC_0014599,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.3039455875038261,1525233,normal,True,False,False,False,False,False,0,1525233,0.30394558750382616,1393.5519260275328,1469.4836493834057,1020.5362452818684,628,303,2226,1723,1599,1421
ISIC_0014600,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0457935175619834,229797,small,True,False,False,False,False,False,0,229797,0.04579351756198347,540.9127726921469,1207.6798217557234,930.7171068377742,883,612,1587,1210,705,599
ISIC_0014601,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.1451681429190899,728470,normal,True,False,False,False,False,False,0,728470,0.1451681429190899,963.0767420892397,1095.2784095432894,942.0317048059632,564,449,1577,1404,1014,956
ISIC_0014603,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.1165964410519334,585094,normal,True,False,False,False,False,False,0,585094,0.11659644105193348,863.1134445640824,1347.5582983247136,1221.970676506681,971,666,1977,1919,1007,1254
ISIC_0014605,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.3280028425033159,1645955,normal,True,True,False,False,False,True,1,1645955,0.32800284250331596,1447.6515446938758,1409.268803217585,858.7322593874073,811,0,2166,1905,1356,1906
ISIC_0014609,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.3520616917278849,1766685,normal,True,True,False,False,False,True,1,1766685,0.35206169172788493,1499.8043889422515,1043.8245703110629,948.1843039364686,426,0,1782,1739,1357,1740
ISIC_0014610,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0365635521885521,183480,small,True,False,False,False,False,False,0,183480,0.03656355218855219,483.33631321059215,1310.9117724002615,1011.5148735557009,1074,742,1620,1285,547,544
ISIC_0014617,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0255719681027446,128323,small,True,False,False,False,False,False,0,128323,0.02557196810274462,404.2102399730248,1201.3523764251147,1021.5368406287259,993,832,1417,1210,425,379
ISIC_0014619,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0809786628915416,406360,normal,True,False,False,False,False,False,0,406360,0.08097866289154168,719.3007864576409,1460.9959247957477,1081.632082389999,1070,722,1857,1419,788,698
ISIC_0014623,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.3860350267192123,1937167,normal,True,False,False,False,False,False,0,1937167,0.3860350267192123,1570.5023492997332,1252.1205693675352,930.0665786687467,183,167,2247,1678,2065,1512
ISIC_0014624,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0990047651387613,496817,normal,True,False,False,False,False,False,0,496817,0.09900476513876134,795.3408394497853,1082.9901553288232,960.2888810165514,750,469,1397,1588,648,1120
ISIC_0014625,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.2216395329558208,1112212,normal,True,False,False,False,False,False,0,1112212,0.22163953295582084,1190.0051682782662,1490.0198945884417,910.8442041625158,315,477,2378,1461,2064,985
ISIC_0014628,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0623126785532088,312692,normal,True,False,False,False,False,False,0,312692,0.06231267855320886,630.9768773277889,1252.3129948959358,1041.6304222685583,871,605,1660,1452,790,848
ISIC_0014632,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0100575674676053,50470,tiny,True,False,False,False,False,False,0,50470,0.010057567467605347,253.49635070900658,1292.5055676639588,937.4497523281157,1155,832,1458,1043,304,212
ISIC_0014633,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0194421726737067,97563,tiny,True,False,False,False,False,False,0,97563,0.019442172673706765,352.4500953369096,1276.2088804157313,907.395939034265,1135,696,1437,1104,303,409
ISIC_0014635,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.1226666523186409,615555,normal,True,False,False,False,False,False,0,615555,0.12266665231864096,885.2959776026621,1196.4190186092226,1229.6447888490875,823,678,1625,1867,803,1190
ISIC_0014637,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0578970736404448,290534,normal,True,False,False,False,False,False,0,290534,0.05789707364044485,608.209978453236,1217.6444581357086,848.3725106183786,867,519,1532,1151,666,633
ISIC_0014639,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.121788832134476,611150,normal,True,False,False,False,False,False,0,611150,0.12178883213447607,882.1226375991575,1155.2533895115766,998.364869508304,668,638,1734,1415,1067,778
ISIC_0014640,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.1617321414906642,811590,normal,True,False,False,False,False,False,0,811590,0.16173214149066423,1016.5374966579495,1343.469050875442,909.4106901267882,689,469,1944,1361,1256,893
ISIC_0014642,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0912072109988776,457688,normal,True,False,False,False,False,False,0,457688,0.09120721099887767,763.3783208545728,1111.6757616542272,834.075507769485,689,409,1559,1210,871,802
ISIC_0014643,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.1394008344174064,699529,normal,True,False,False,False,False,False,0,699529,0.1394008344174064,943.7520784025028,1396.2096410584836,878.5899969836847,943,316,1869,1495,927,1180
ISIC_0014651,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.0464322039842873,233002,small,True,False,False,False,False,False,0,233002,0.04643220398428732,544.6717914509456,1069.6485867074102,927.9771933288126,750,651,1377,1179,628,529
ISIC_0014652,True,True,1936,2592,5018112,1.3388429752066116,1936,2592,0.5809200751198857,2915122,normal,True,False,False,False,False,False,0,2915122,0.5809200751198857,1926.5639382401657,1195.6326726634425,986.9131689857234,41,4,2287,1933,2247,1930
ISIC_0014657,True,True,4361,6602,28791322,1.5138729649163036,4361,6602,0.1111518602723417,3200209,normal,True,False,False,False,False,False,0,3200209,0.11115186027234178,2018.5719333770028,3219.3591549801904,1567.1440821521344,1960,750,4332,2521,2373,1772
ISIC_0014658,True,True,4401,6682,29407482,1.5182912974324017,4401,6682,0.1892751987402389,5566107,normal,True,False,False,False,False,False,0,5566107,0.18927519874023896,2662.13965498191,3925.834695775701,2635.9095356952353,2350,1445,5429,3885,3080,2441
ISIC_0014661,True,True,4440,6662,29579280,1.5004504504504506,4440,6662,0.1654132216876137,4892804,normal,True,False,False,False,False,False,0,4892804,0.16541322168761377,2495.9390091583537,3272.233520492544,2214.8983944584743,1874,1145,4684,3329,2811,2185
ISIC_0014663,True,True,4479,6668,29865972,1.488725161866488,4479,6668,0.4546692469945395,13579139,normal,True,True,False,False,False,True,1,13579139,0.4546692469945395,4158.064063750761,3802.048061883747,2079.2002456120376,1464,0,5905,4212,4442,4213
ISIC_0014664,True,True,4419,6628,29289132,1.4998868522290112,4419,6628,0.5660046190511894,16577784,normal,True,False,False,False,False,False,0,16577784,0.5660046190511894,4594.288862585576,3220.515142192708,2155.7132963006393,962,10,5337,4409,4376,4400
ISIC_0014665,True,True,4419,6688,29554272,1.5134645847476804,4419,6688,0.1027694744096555,3037277,normal,True,False,False,False,False,False,0,3037277,0.10276947440965556,1966.5149846148086,4088.036609107434,2477.0989521206,2979,1589,5277,3348,2299,1760
ISIC_0014666,True,True,4439,6668,29599252,1.50214012164902,4439,6668,0.5353891037516759,15847117,normal,True,False,False,False,False,False,0,15847117,0.5353891037516759,4491.901160360149,2891.2898054579896,2762.834469638862,369,393,5562,4429,5194,4037
ISIC_0014667,True,True,4459,6688,29821792,1.499887867234806,4459,6688,0.1100363787662391,3281482,normal,True,False,False,False,False,False,0,3281482,0.11003637876623913,2044.0432108291232,3347.2257550094746,2150.642797674953,2352,1011,4388,3239,2037,2229
ISIC_0014675,True,True,4439,6708,29776812,1.5111511601712098,4439,6708,0.10255664709842,3053810,normal,True,False,False,False,False,False,0,3053810,0.10255664709842008,1971.8599478937867,3323.4398551317863,2205.852078551056,2056,1169,4435,3236,2380,2068
ISIC_0014677,True,True,4420,6642,29357640,1.5027149321266968,4420,6642,0.1973876306133599,5794835,normal,True,False,False,False,False,False,0,5794835,0.19738763061335993,2716.2866338469116,3178.459844326888,1768.232391431335,1854,233,4641,3220,2788,2988
ISIC_0014680,True,True,4439,6688,29688032,1.506645640910115,4439,6688,0.222408949168473,6602884,normal,True,False,False,False,False,False,0,6602884,0.222408949168473,2899.491855153087,3469.6012565115484,2105.7877860643925,1725,798,5172,3537,3448,2740
ISIC_0014682,True,True,4399,6628,29156572,1.506706069561264,4399,6628,0.6861398864036554,20005487,normal,True,False,True,False,False,True,1,20005487,0.6861398864036554,5046.957217976512,3434.7578986205135,2170.902020830585,156,207,6265,4398,6110,4192
ISIC_0014683,True,True,4401,6620,29134620,1.5042035900931607,4401,6620,0.24109794464455,7024297,normal,True,False,False,False,False,False,0,7024297,0.24109794464455003,2990.587352739353,3151.1179199854446,2098.0407042868487,1293,860,5171,3335,3879,2476
ISIC_0014684,True,True,4419,6628,29289132,1.4998868522290112,4419,6628,0.0655674944549398,1920415,normal,True,False,False,False,False,False,0,1920415,0.0655674944549398,1563.6970039948844,3444.9863539911944,2050.9082250451074,2610,1135,4120,3008,1511,1874
ISIC_0014685,True,True,4419,6648,29377512,1.5044127630685675,4419,6648,0.0397403973488292,1167474,small,True,False,False,False,False,False,0,1167474,0.03974039734882927,1219.2104265671858,4193.813619832219,2059.392518377283,3480,1520,4830,2623,1351,1104
ISIC_0014687,True,True,4439,6668,29599252,1.50214012164902,4439,6668,0.3608196585508309,10679992,normal,True,False,False,False,False,False,0,10679992,0.3608196585508309,3687.572121580157,3762.2284404332886,1916.6478846613368,2015,61,5622,3848,3608,3788
ISIC_0014688,True,True,4398,6648,29237904,1.5115961800818554,4398,6648,0.8329429838746307,24353507,normal,True,True,False,False,False,True,1,24353507,0.8329429838746307,5568.469104285719,3386.700470326512,2329.2770216215677,52,0,6646,4396,6595,4397
ISIC_0014692,True,True,4419,6648,29377512,1.5044127630685675,4419,6648,0.0941630795691616,2766277,normal,True,False,False,False,False,False,0,2766277,0.0941630795691616,1876.7347356755968,4104.954536006337,2719.9661172760357,2961,1934,5245,3486,2285,1553
ISIC_0014693,True,True,4439,6628,29421692,1.4931290831268305,4439,6628,0.6537586281577552,19234685,normal,True,False,True,False,False,True,1,19234685,0.6537586281577552,4948.773744325383,3470.2161911671546,2340.3682122686178,415,347,6213,4438,5799,4092
ISIC_0014694,True,True,4439,6648,29510472,1.4976346023879252,4439,6648,0.2986106423509593,8812141,normal,True,False,False,False,False,False,0,8812141,0.29861064235095935,3349.621828652014,2915.074617734782,2059.639347350434,1403,105,4466,4022,3064,3918
ISIC_0014696,True,True,4459,6648,29643432,1.4909172460192868,4459,6648,0.4941873464583993,14649409,normal,True,False,False,False,False,False,0,14649409,0.4941873464583993,4318.820075645569,3312.537351916381,2404.367320005879,572,558,5765,4319,5194,3762
ISIC_0014697,True,True,4401,6642,29231442,1.50920245398773,4401,6642,0.1706174467889747,4987394,normal,True,False,False,False,False,False,0,4987394,0.1706174467889747,2519.94985386116,3034.839455234537,2031.5042352779828,1838,633,4184,3300,2347,2668
ISIC_0014698,True,True,4401,6642,29231442,1.50920245398773,4401,6642,0.0956195387145115,2795097,normal,True,False,False,False,False,False,0,2795097,0.09561953871451159,1886.485629887124,3323.167404565924,1850.3662713673264,2303,848,4312,2819,2010,1972
ISIC_0014702,True,True,4400,6641,29220400,1.5093181818181818,4400,6641,0.091263637732543,2666760,normal,True,False,False,False,False,False,0,2666760,0.09126363773254302,1842.6677096855913,3013.81598944037,2263.6866324678635,2111,1352,3894,3255,1784,1904
ISIC_0014703,True,True,4401,6602,29055402,1.5001136105430584,4401,6602,0.771058648577638,22403419,normal,True,False,False,False,False,False,0,22403419,0.771058648577638,5340.87249502093,2991.916215377662,2406.222555137678,9,4,6039,4397,6031,4394
ISIC_0014707,True,True,4400,6641,29220400,1.5093181818181818,4400,6641,0.1037538158272987,3031728,normal,True,False,False,False,False,False,0,3031728,0.10375381582729874,1964.7177859633798,3352.340130117214,1869.0847272578542,2387,722,4306,3059,1920,2338
ISIC_0014708,True,True,4421,6622,29275862,1.4978511648948205,4421,6622,0.2584596825876553,7566630,normal,True,False,False,False,False,False,0,7566630,0.25845968258765534,3103.8899040364536,2937.001886837337,2101.8458237022296,1449,346,4552,3626,3104,3281
ISIC_0014713,True,True,4401,6602,29055402,1.5001136105430584,4401,6602,0.2415652689988595,7018776,normal,True,False,False,False,False,False,0,7018776,0.2415652689988595,2989.4118416233796,2741.843361007674,2374.2989254821637,1084,963,4229,4022,3146,3060
ISIC_0014714,True,True,4422,6622,29282484,1.4975124378109452,4422,6622,0.6798774311632851,19908500,normal,True,True,True,False,True,True,3,19908500,0.6798774311632851,5034.70847977914,3588.3881037245396,2139.594113971419,363,0,6621,4421,6259,4422
ISIC_0014715,True,True,4400,6622,29136800,1.505,4400,6622,0.1357254056725515,3954604,normal,True,False,False,False,False,False,0,3954604,0.13572540567255156,2243.9158176205838,3279.3204399226825,2407.8507620484884,2018,1307,4449,3574,2432,2268
ISIC_0014716,True,True,4440,6641,29486040,1.4957207207207208,4440,6641,0.3935903227425588,11605420,normal,True,False,False,False,False,False,0,11605420,0.39359032274255884,3844.018688463982,2662.6499421821873,2333.786448056167,679,421,4638,4275,3960,3855
ISIC_0014720,True,True,4420,6622,29269240,1.4981900452488688,4420,6622,0.4951473970625817,14492588,normal,True,False,False,False,False,False,0,14492588,0.49514739706258176,4295.641529172829,3440.806256273897,1888.6954426635189,1040,74,6150,3729,5111,3656
ISIC_0014722,True,True,4402,6602,29062004,1.4997728305315765,4402,6602,0.5411328138279796,15726404,normal,True,False,True,False,False,True,1,15726404,0.5411328138279796,4474.760269476035,2861.4097313664333,2117.5930783032154,568,104,5518,4401,4951,4298
ISIC_0014723,True,True,4382,6602,28929964,1.5066179826563213,4382,6602,0.4169522990073545,12062415,normal,True,False,False,False,False,False,0,12062415,0.4169522990073545,3918.972286583129,2950.254273294361,2017.757367243624,826,103,5003,3902,4178,3800
ISIC_0014724,True,True,4382,6582,28842324,1.5020538566864443,4382,6582,0.701061987931347,20220257,normal,True,True,False,False,False,True,1,20220257,0.701061987931347,5073.9758392317935,3143.522642417453,2257.18196494733,258,0,6530,4245,6273,4246
ISIC_0014725,True,True,4401,6602,29055402,1.5001136105430584,4401,6602,0.3061285815284882,8894689,normal,True,False,False,False,False,False,0,8894689,0.3061285815284882,3365.274100711688,3393.0238207316747,2113.1698709196016,1141,529,5403,3843,4263,3315
ISIC_0014726,True,True,4440,6641,29486040,1.4957207207207208,4440,6641,0.4121259755463942,12151963,normal,True,False,False,False,False,False,0,12151963,0.4121259755463942,3933.4920665686545,3150.405297316985,2417.638922781447,1177,438,5344,4419,4168,3982
ISIC_0014728,True,True,4399,6627,29152173,1.5064787451693566,4399,6627,0.4750218448552703,13847919,normal,True,False,False,False,False,False,0,13847919,0.4750218448552703,4199.013941759352,3325.4753789359975,2184.147273608403,1009,133,5697,4305,4689,4173
ISIC_0014729,True,True,4439,6648,29510472,1.4976346023879252,4439,6648,0.5712157365697167,16856846,normal,True,False,False,False,False,False,0,16856846,0.5712157365697167,4632.796447795948,3129.892533336307,2299.3498827123412,624,155,5869,4395,5246,4241
ISIC_0014730,True,True,4439,6668,29599252,1.50214012164902,4439,6668,0.1220009208340805,3611136,normal,True,False,False,False,False,False,0,3611136,0.12200092083408054,2144.2577169306765,3356.003955541968,1929.5107666950234,2189,932,4571,2891,2383,1960
ISIC_0014731,True,True,4439,6668,29599252,1.50214012164902,4439,6668,0.1046555500794412,3097726,normal,True,False,False,False,False,False,0,3097726,0.1046555500794412,1985.9877245225553,3188.4188469219034,2236.067977606799,2094,1264,4410,3200,2317,1937
ISIC_0014735,True,True,4399,6648,29244552,1.511252557399409,4399,6648,0.6823838505031639,19956010,normal,True,True,True,False,False,True,2,19956010,0.6823838505031639,5040.712359094729,3305.029876062399,2192.50424298244,572,0,5972,4398,5401,4399
ISIC_0014739,True,True,4439,6688,29688032,1.506645640910115,4439,6688,0.13927854833894,4134906,normal,True,False,False,False,False,False,0,4134906,0.13927854833894007,2294.4990374726012,3250.2524732122083,2400.0524164273625,1725,1214,4754,3502,3030,2289
ISIC_0014740,True,True,4439,6668,29599252,1.50214012164902,4439,6668,0.5516587716473376,16328687,normal,True,False,True,False,False,True,1,16328687,0.5516587716473376,4559.641433490464,3366.4400247245844,2426.192895056412,886,39,6139,4438,5254,4400
ISIC_0014742,True,True,4419,6648,29377512,1.5044127630685675,4419,6648,0.5845049437814883,17171301,normal,True,False,False,False,False,False,0,17171301,0.5845049437814883,4675.807894658467,3296.978296286344,2204.293039647957,572,70,5920,4246,5349,4177
ISIC_0014743,True,True,4399,6628,29156572,1.506706069561264,4399,6628,0.4127154591424534,12033368,normal,True,False,False,False,False,False,0,12033368,0.4127154591424534,3914.250885412262,2968.9943716505636,2174.1303899290706,226,724,5608,3647,5383,2924
ISIC_0014745,True,True,4439,6688,29688032,1.506645640910115,4439,6688,0.2514707610123837,7465672,normal,True,False,False,False,False,False,0,7465672,0.2514707610123837,3083.1134942492877,3168.1072774158843,2476.8200179434616,1411,937,4806,3884,3396,2948
ISIC_0014746,True,True,4420,6642,29357640,1.5027149321266968,4420,6642,0.5815278407937423,17072285,normal,True,True,False,False,False,True,1,17072285,0.5815278407937423,4662.307195047206,3548.8110251791136,1963.021367907108,919,0,6198,4106,5280,4107
ISIC_0014748,True,True,4419,6668,29465892,1.508938673908124,4419,6668,0.4297304150846681,12662390,normal,True,False,True,False,False,True,1,12662390,0.4297304150846681,4015.2528785693034,3201.678623624766,2317.1112311340908,1251,104,5365,4418,4115,4315
ISIC_0014749,True,True,4459,6648,29643432,1.4909172460192868,4459,6648,0.3626626633515309,10750566,normal,True,False,False,False,False,False,0,10750566,0.36266266335153097,3699.735904018734,3011.8810910979014,2436.523907671466,836,862,5459,4131,4624,3270
ISIC_0014753,True,True,4439,6668,29599252,1.50214012164902,4439,6668,0.5085518377288724,15052754,normal,True,True,True,False,False,True,2,15052754,0.5085518377288724,4377.871817443996,3448.1153069398465,2318.8391582696427,926,0,5553,4438,4628,4439
ISIC_0014754,True,True,4399,6648,29244552,1.511252557399409,4399,6648,0.3103692270615053,9076609,normal,True,False,False,False,False,False,0,9076609,0.3103692270615053,3399.5143051469986,2961.543025374344,2409.9754384043645,1143,688,4674,4227,3532,3540
ISIC_0014755,True,True,4439,6668,29599252,1.50214012164902,4439,6668,0.2660625680675985,7875253,normal,True,False,False,False,False,False,0,7875253,0.2660625680675985,3166.5570489719944,3143.3153389484755,1936.0734269743461,1283,501,5024,3434,3742,2934
ISIC_0014760,True,True,4439,6648,29510472,1.4976346023879252,4439,6648,0.6615797266814303,19523530,normal,True,False,False,True,False,True,1,19523530,0.6615797266814303,4985.79286060134,3090.4665196304154,2359.1613328122526,0,451,6336,4334,6337,3884
ISIC_0014762,True,True,4419,6628,29289132,1.4998868522290112,4419,6628,0.7515790498673706,22013098,normal,True,True,False,True,False,True,2,22013098,0.7515790498673706,5294.142695066928,3316.205879744868,1804.470526729132,0,0,6472,4073,6473,4074
ISIC_0014763,True,True,4421,6642,29364282,1.5023750282741462,4421,6642,0.566934073170936,16647612,normal,True,False,False,False,False,False,0,16647612,0.566934073170936,4603.954596193107,3060.26084894338,2195.9448394160077,488,235,5886,4266,5399,4032
ISIC_0014765,True,True,4441,6681,29670321,1.5043909029497862,4441,6681,0.2716081838143915,8058702,normal,True,False,False,False,False,False,0,8058702,0.2716081838143915,3203.226196452,3637.8754798229293,2122.3776299210467,1415,696,5886,3877,4472,3182
ISIC_0014768,True,True,4421,6642,29364282,1.5023750282741462,4421,6642,0.1186301098729401,3483488,normal,True,False,False,False,False,False,0,3483488,0.11863010987294019,2106.018678742048,3583.7965671189336,2141.999618772908,2480,1039,4704,3200,2225,2162
ISIC_0014769,True,True,4422,6642,29370924,1.502035278154681,4422,6642,0.4252065409995272,12488709,normal,True,False,False,False,False,False,0,12488709,0.42520654099952726,3987.6206140366376,3465.2524360204084,2293.804270561513,1298,346,5396,4214,4099,3869
ISIC_0014770,True,True,4382,6682,29280524,1.5248744865358284,4382,6682,0.1510200773729322,4421947,normal,True,False,False,False,False,False,0,4421947,0.15102007737293227,2372.8037814204145,2663.9024619698066,2212.517834564729,1358,1130,3967,3218,2610,2089
ISIC_0014771,True,True,4420,6621,29264820,1.4979638009049774,4420,6621,0.4276123003661051,12513997,normal,True,False,False,False,False,False,0,12513997,0.4276123003661051,3991.6557771302364,3507.2251372603014,2139.5404699233986,363,346,6102,3762,5740,3417
ISIC_0014772,True,True,4401,6642,29231442,1.50920245398773,4401,6642,0.4723288026639261,13806852,normal,True,False,False,False,False,False,0,13806852,0.4723288026639261,4192.783079853496,3077.019677186371,2251.392630557639,634,313,5352,4136,4719,3824
ISIC_0014773,True,True,4420,6642,29357640,1.5027149321266968,4420,6642,0.2032094201032508,5965749,normal,True,False,False,False,False,False,0,5965749,0.2032094201032508,2756.0528915034,3656.0204121896513,2706.4772099865413,1820,1371,5292,3804,3473,2434
ISIC_0014775,True,True,4401,6642,29231442,1.50920245398773,4401,6642,0.6418465089748224,18762099,normal,True,False,False,False,False,False,0,18762099,0.6418465089748224,4887.601291946393,3688.4815276798186,2598.1292351671314,675,379,6537,4399,5863,4021
ISIC_0014778,True,True,4420,6681,29530020,1.5115384615384615,4420,6681,0.0781296456961424,2307170,normal,True,False,False,False,False,False,0,2307170,0.07812964569614243,1713.9370118025415,2926.234873459693,2420.066666088758,1932,1589,3862,3176,1931,1588
ISIC_0014779,True,True,4441,6621,29403861,1.4908804323350595,4441,6621,0.1840260365807061,5411076,normal,True,False,False,False,False,False,0,5411076,0.18402603658070618,2624.803981779852,3267.218559118371,1901.267970178205,1759,694,4758,3226,3000,2533
ISIC_0014780,True,True,4441,6682,29674762,1.5046160774600317,4441,6682,0.2188615362778646,6494664,normal,True,False,False,False,False,False,0,6494664,0.21886153627786467,2875.632632059918,3053.2292383408903,2540.265663473892,1147,1228,4770,4033,3624,2806
ISIC_0014782,True,True,4441,6661,29581501,1.4998874127448774,4441,6661,0.2335283121705014,6908118,normal,True,False,False,False,False,False,0,6908118,0.23352831217050143,2965.752689840605,3107.1509328589927,2263.4069464360628,1301,1076,5047,3434,3747,2359
ISIC_0014783,True,True,4422,6661,29454942,1.5063319764812302,4422,6661,0.2706141468552204,7970924,normal,True,False,False,False,False,False,0,7970924,0.27061414685522045,3185.733140876458,3446.966905969747,2013.4976103146887,1354,657,5516,3420,4163,2764
ISIC_0014784,True,True,4422,6642,29370924,1.502035278154681,4422,6642,0.6522712053594228,19157808,normal,True,True,False,True,False,True,2,19157808,0.6522712053594228,4938.874237722971,2609.0088881254055,1865.8137066098584,0,0,5966,4074,5967,4075
ISIC_0014785,True,True,4401,6621,29139021,1.5044308111792777,4401,6621,0.2132098055044471,6212725,normal,True,False,False,False,False,False,0,6212725,0.21320980550444713,2812.523271115239,3219.673741071752,2300.9362622681674,1449,894,4965,3782,3517,2889
ISIC_0014786,True,True,4420,6642,29357640,1.5027149321266968,4420,6642,0.5518143828999879,16199968,normal,True,False,False,False,False,False,0,16199968,0.5518143828999879,4541.634054065145,3618.6201431385543,2190.220017656825,978,189,6240,4201,5263,4013
ISIC_0014787,True,True,4421,6641,29359861,1.5021488351051795,4421,6641,0.6095364688545358,17895906,normal,True,True,False,False,True,True,2,17895906,0.6095364688545358,4773.444794701544,3608.6951684927267,2062.3370660306327,282,0,6640,4075,6359,4076
